STID,T0,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29
401050102,4,6,5,3,7,6,6,1,1,3,6,1,4,7,56,1,0,7,6,5,0,7,0,6,4,4,0,5,3,7
401050103,1,7,1,5,7,0,7,7,4,6,1,7,0,4,76,3,2,1,5,6,4,0,0,2,1,4,6,3,5,2
401050104,7,2,3,4,2,0,6,5,0,2,2,7,7,3,16,5,0,6,1,1,7,2,5,4,1,3,2,1,1,4
401050201,2,1,0,0,5,4,5,3,0,4,3,6,3,4,72,0,6,5,6,5,5,0,2,0,5,1,6,4,2,3
401050202,1,5,6,2,1,1,1,1,2,1,6,5,5,4,62,3,0,3,3,6,6,5,0,6,4,1,7,6,1,3
401050203,0,3,2,6,7,0,3,0,1,7,1,2,2,4,06,5,4,1,6,4,1,0,6,6,2,5,1,6,2,2
401050204,4,4,6,4,4,3,4,3,2,2,4,1,5,7,76,4,2,1,0,5,4,2,0,0,1,2,0,2,3,4
401050301,3,5,4,1,4,0,1,5,1,4,0,1,2,2,00,6,7,3,2,6,0,6,3,2,7,5,5,4,5,0
401050302,2,0,0,5,2,4,1,3,4,0,3,1,3,3,63,6,2,4,3,1,5,7,3,4,3,4,3,0,5,6
401050303,3,1,6,5,7,5,0,7,3,7,1,3,0,1,27,3,7,0,0,7,7,5,4,2,1,4,3,3,0,5
401050304,6,7,2,6,2,3,7,1,0,7,4,7,4,5,55,3,4,4,0,2,1,6,7,3,4,4,1,3,1,6
401050305,3,6,6,1,3,2,3,1,0,3,2,3,2,7,66,3,5,4,4,6,1,0,7,7,3,3,0,1,6,1
401060101,3,3,5,7,6,7,1,2,5,3,2,6,3,6,15,0,0,6,4,3,0,0,3,4,6,3,6,5,1,4
406010101,5,3,0,2,1,3,0,0,0,6,3,7,4,1,27,6,5,5,1,1,1,7,7,6,2,3,0,0,0,1
406010102,4,1,5,2,0,5,4,4,2,3,3,5,7,2,51,2,1,2,0,0,6,2,2,0,2,3,3,7,7,3
406010201,2,0,1,7,6,3,5,3,4,5,4,1,4,2,11,1,2,2,5,5,4,0,4,5,1,1,1,0,5,6
406010202,5,5,4,7,0,6,1,5,5,0,6,6,6,5,30,3,0,4,5,6,7,1,6,4,2,3,4,3,6,7
406010301,3,0,5,1,5,0,5,3,3,5,3,5,6,7,42,0,4,1,6,5,5,3,3,6,2,6,2,1,0,0
406010302,4,7,3,3,6,7,3,0,2,4,7,4,7,4,77,0,5,4,2,3,6,7,3,2,0,6,4,3,1,5
406010303,4,7,7,7,7,5,5,5,3,5,3,3,7,2,77,7,3,4,1,6,7,3,4,6,4,1,7,6,0,4
406010401,0,6,5,2,0,3,4,0,0,6,5,4,7,4,42,7,4,2,3,6,5,4,3,0,5,1,7,0,2,4
406010402,5,7,4,1,6,1,2,2,4,4,2,3,7,4,54,6,5,5,6,7,4,4,5,5,1,4,0,4,6,7
406010403,7,5,6,3,1,0,6,2,0,6,1,2,4,5,25,6,0,5,3,3,2,7,3,7,3,6,6,4,3,6
406010501,6,0,2,4,7,0,3,1,7,0,6,4,1,0,57,1,6,5,3,6,2,1,6,2,3,6,5,4,0,6
406010502,6,6,0,7,2,0,1,5,7,5,3,3,3,7,04,7,3,6,0,2,2,4,4,4,6,6,5,2,1,2
406020101,6,4,2,6,0,0,2,6,3,7,5,1,5,0,13,4,0,0,1,0,0,1,0,5,1,2,6,2,2,4
406020102,3,3,5,5,3,6,0,0,7,6,5,2,5,6,72,5,3,0,0,3,0,6,5,1,0,4,5,0,6,2
406020201,3,5,2,1,3,4,7,6,5,3,6,7,6,2,41,5,7,5,1,3,1,2,0,5,0,4,0,6,4,4
406020301,7,3,7,6,3,4,0,3,0,5,7,0,7,2,32,3,3,6,4,5,1,0,2,2,4,6,1,6,7,1
406020302,6,4,2,0,4,2,1,6,6,6,2,4,7,6,10,7,4,2,3,7,6,4,3,3,7,0,4,5,7,4
406020401,2,2,2,6,1,7,5,5,4,6,6,7,7,7,05,1,1,2,7,4,0,6,1,3,2,3,0,2,5,4
406030101,7,7,0,4,1,3,1,5,7,7,6,4,0,3,03,1,0,7,0,3,5,3,1,2,2,7,7,1,4,4
406030102,3,5,6,0,4,4,4,5,0,6,2,1,7,1,72,0,2,6,1,3,6,2,6,5,2,4,3,7,3,5
406030103,7,3,6,2,2,3,7,2,4,7,6,4,6,2,02,5,2,4,3,4,1,1,1,5,4,3,7,7,7,5
406030104,3,2,4,0,7,7,2,3,5,6,4,2,4,1,01,0,3,5,4,4,7,6,7,1,0,7,3,1,2,0
406030201,0,5,6,4,5,0,7,3,4,4,5,0,7,0,63,1,1,2,7,7,0,3,4,7,1,4,4,2,2,6
406030301,5,6,4,0,3,1,2,6,0,3,4,5,3,1,27,4,2,1,7,5,4,1,0,1,5,1,4,1,4,2
406030302,2,0,4,7,5,4,1,3,6,0,0,7,1,4,02,1,2,0,4,5,0,3,7,2,2,5,3,3,6,3
406030303,1,1,1,7,2,3,5,6,6,1,3,6,2,5,03,2,3,2,3,7,3,5,3,7,2,0,2,7,0,4
406030401,7,2,6,7,3,0,2,0,6,1,3,6,3,1,00,3,2,7,5,5,1,6,1,7,3,1,1,3,2,1
406030402,1,6,4,5,5,0,2,1,3,2,7,5,2,2,02,0,0,1,4,0,0,3,2,4,7,0,7,2,1,2
406030501,1,3,0,3,7,6,3,0,7,6,5,6,0,5,65,3,0,2,4,3,0,1,3,2,6,3,0,7,6,3
406030502,0,4,6,2,6,1,3,6,6,5,7,5,5,2,21,0,2,4,5,6,3,0,1,4,7,7,5,0,4,3
406030503,5,5,7,3,2,0,0,1,7,5,6,5,3,2,23,6,7,6,2,4,6,1,0,7,5,5,7,1,4,5
406040101,7,6,5,3,0,7,4,3,2,3,5,2,0,1,43,4,1,6,3,4,2,5,7,5,4,5,1,7,1,0
406040201,2,3,2,5,6,2,6,4,7,1,0,3,4,2,60,2,4,7,4,6,0,3,7,1,5,0,4,0,2,5
406040202,1,5,6,1,3,0,1,5,4,2,1,6,2,4,25,3,4,6,4,4,1,4,4,5,0,4,6,7,0,4
406040301,7,1,0,3,7,7,2,2,3,0,0,5,6,6,63,1,4,7,7,7,3,7,6,2,0,4,7,0,6,2
406040302,6,5,5,6,4,7,1,7,4,0,6,3,4,7,36,6,2,2,3,2,3,6,4,3,7,0,1,0,0,7
406040401,4,6,6,7,5,7,7,0,1,0,0,0,0,7,10,7,3,7,3,7,6,4,1,6,7,2,4,4,5,6
406040402,7,5,6,6,0,0,3,2,5,1,2,6,5,0,43,4,4,1,3,7,1,7,5,4,4,4,2,7,2,4
406040501,2,6,3,0,7,6,6,7,3,2,2,6,2,3,31,5,5,6,3,2,2,4,2,5,4,2,2,2,6,2
406050101,2,7,2,4,4,0,6,6,1,3,6,4,2,7,67,2,0,4,6,1,1,4,7,4,1,6,1,7,0,7
406050102,1,5,0,0,0,3,1,3,0,4,4,5,7,2,62,3,6,7,1,6,4,7,3,2,7,2,1,1,3,2
406050103,6,4,4,3,2,1,0,3,3,2,7,7,0,4,63,4,6,5,0,5,6,2,7,1,3,3,3,5,5,5
406050201,5,1,1,4,1,3,7,2,4,3,7,1,7,6,70,3,4,2,1,4,2,6,5,7,2,1,7,0,3,7
406050202,4,6,1,3,0,1,1,0,0,0,7,1,4,0,23,3,3,5,5,0,2,4,2,2,7,3,6,5,0,0
406050203,1,2,4,3,6,0,6,3,7,1,6,2,5,3,42,6,0,1,6,0,3,5,4,5,2,4,5,4,3,5
406050204,7,5,6,2,4,4,6,4,4,2,7,0,6,6,36,3,1,7,4,7,3,7,6,6,1,6,6,1,5,7
406050301,1,3,6,4,2,2,6,6,5,6,4,7,2,3,34,4,3,6,0,1,7,4,6,1,2,4,4,2,1,5
406050302,6,5,6,0,5,7,4,6,3,2,7,3,6,6,62,7,3,2,1,6,0,6,6,5,0,6,1,3,2,4
406050401,7,4,5,1,0,0,4,2,4,3,2,2,4,6,30,5,6,5,6,0,3,0,2,0,7,6,1,1,0,1
406050402,4,3,6,7,7,3,7,3,5,0,3,4,5,0,26,0,1,2,4,2,5,0,1,6,3,5,2,5,3,2
406060101,2,2,6,3,1,2,0,2,6,4,4,3,4,3,74,5,2,7,7,1,5,5,5,3,5,4,6,2,1,3
406060102,3,5,1,1,3,5,3,4,7,2,1,2,6,4,20,4,6,3,7,3,1,6,2,0,4,3,0,6,7,4
406060201,5,2,4,2,6,5,7,7,6,4,0,3,5,4,42,3,0,2,4,4,1,4,6,6,5,3,5,6,2,0
406060202,4,2,1,0,3,3,4,2,7,7,0,6,0,1,63,6,5,3,4,3,6,0,2,4,4,7,6,3,5,2
406060301,7,0,7,7,7,4,5,3,3,7,4,3,4,3,31,6,5,1,7,4,3,1,3,7,0,4,6,7,2,5
406060401,7,6,0,0,1,7,3,1,3,6,1,1,2,6,12,6,7,6,5,0,7,1,7,6,4,1,1,7,5,3
406060402,2,3,0,2,4,1,2,2,1,6,6,5,1,7,64,6,5,1,7,2,0,7,7,4,7,5,1,7,3,3
406060501,1,0,0,2,4,2,3,5,5,1,0,6,1,7,72,5,6,6,3,6,0,0,3,3,0,5,0,6,6,3
412010101,7,0,2,5,1,6,0,7,6,6,3,6,4,4,31,4,2,0,1,6,2,5,4,3,2,4,3,3,3,0
412010102,5,0,3,4,1,0,2,5,7,2,7,0,6,3,70,1,6,2,0,5,7,5,2,0,0,2,5,0,3,0
412010201,3,5,1,3,7,6,1,6,5,7,4,7,2,7,17,7,5,5,0,3,6,1,4,5,1,1,0,0,4,5
412010202,5,5,5,3,6,5,1,3,2,0,4,1,7,3,67,4,4,3,4,2,0,0,2,6,3,0,7,7,0,7
412010203,0,2,0,2,0,4,4,2,6,0,0,7,4,1,63,5,5,5,0,5,5,5,7,6,2,5,3,2,4,5
412010301,4,5,7,4,3,1,5,6,0,5,2,2,3,4,65,3,6,5,7,2,5,0,5,0,0,6,2,3,6,6
412010302,2,5,0,0,2,1,4,1,6,6,4,0,3,4,25,5,3,0,7,2,5,4,3,0,6,3,4,2,7,2
412020101,7,0,3,6,2,6,5,2,0,0,5,5,2,1,30,2,6,4,3,1,7,2,2,7,1,3,6,5,2,6
412020102,4,6,7,7,3,0,7,2,6,2,6,3,6,2,00,1,0,3,4,6,1,0,1,6,6,3,1,3,0,5
412020103,0,1,6,5,1,7,4,3,0,7,5,6,4,6,60,2,1,6,5,2,3,3,0,7,3,3,5,7,2,0
412020104,0,2,3,4,6,1,1,4,3,2,0,0,7,2,72,0,5,3,0,7,1,6,0,6,1,0,6,0,7,3
412020201,5,1,6,4,1,0,2,4,0,4,5,0,6,5,50,0,2,3,5,2,2,6,6,7,4,6,7,2,3,3
412020202,2,6,7,4,3,1,6,6,6,1,4,6,3,0,16,0,4,3,5,4,3,1,7,6,2,6,7,7,6,5
412020301,6,7,0,2,3,2,6,4,6,0,0,0,0,6,62,7,2,4,0,0,1,4,3,6,6,4,2,1,5,6
412020302,3,0,0,0,5,0,1,1,5,2,5,0,6,7,47,7,5,1,6,4,2,5,4,3,3,5,3,5,3,6
412020401,7,1,7,5,5,0,3,4,2,7,4,5,6,3,75,7,7,4,0,0,3,1,4,4,4,0,3,5,5,2
412020402,2,6,1,1,3,5,4,5,6,6,0,7,7,6,46,2,7,7,4,7,7,0,6,5,5,5,5,2,5,7
412020501,0,2,5,2,0,1,1,2,2,0,5,2,3,7,10,5,4,1,6,3,3,1,2,2,2,4,4,6,0,4
412020502,2,6,6,6,4,1,1,1,3,6,5,2,4,5,73,3,3,5,5,1,7,2,1,0,2,4,2,1,6,2
412020601,5,4,2,4,6,0,5,7,2,0,0,0,0,4,16,6,1,2,7,3,0,1,4,7,4,7,0,5,7,7
412020602,1,1,0,4,0,3,4,1,6,2,0,0,3,2,67,3,4,3,5,4,7,0,0,7,4,2,2,7,6,0
412020701,6,7,2,6,7,3,5,2,7,6,1,6,6,6,14,0,6,2,1,7,0,7,7,5,5,1,5,2,2,4
412020702,3,7,0,4,4,6,7,2,3,6,2,2,1,4,12,7,7,7,7,7,1,5,1,4,3,3,2,6,5,7
412020801,6,6,5,4,3,0,4,6,2,2,5,1,3,4,25,5,3,3,1,5,2,5,7,3,1,1,7,7,5,4
412020802,4,3,0,1,0,5,6,7,0,2,2,0,3,5,44,4,4,2,5,0,6,7,6,2,3,7,2,4,6,7
412030101,6,4,0,7,1,6,0,4,1,6,6,3,1,6,04,3,3,7,3,4,5,4,2,6,2,6,1,6,7,1
412030102,6,7,0,5,2,5,2,6,3,2,5,0,4,6,01,3,0,7,1,2,5,6,0,0,4,0,5,0,2,1
412030201,6,1,6,1,0,2,3,6,3,4,7,3,4,7,54,7,2,5,5,6,0,2,4,5,0,2,7,3,2,3
412030301,0,7,0,7,0,3,2,3,5,7,4,5,6,7,60,6,6,2,2,3,0,5,6,5,2,6,3,0,7,4
412030302,5,5,7,5,1,5,7,6,5,7,4,3,1,6,31,6,5,1,7,5,2,2,7,3,6,3,3,6,5,7
412030401,0,4,3,5,0,1,0,7,3,0,6,0,2,5,40,1,3,6,2,0,3,4,7,4,2,3,5,2,6,2
412030402,1,6,0,3,1,3,7,0,2,1,7,4,4,3,02,3,1,2,2,4,1,3,4,0,0,3,4,3,1,3
412030501,5,1,4,5,1,4,1,1,5,6,2,3,4,7,70,0,3,6,1,7,1,5,1,0,3,3,5,0,7,3
412030502,6,5,3,4,0,7,3,7,1,3,2,2,3,7,61,1,6,6,7,4,0,6,7,1,2,3,1,7,1,4
412030601,3,7,7,4,3,0,3,2,6,5,2,2,3,0,76,1,7,7,0,7,7,5,1,0,2,1,7,1,3,0
412030701,5,6,2,4,2,0,0,4,2,5,6,3,0,4,42,1,2,3,4,4,2,2,5,5,0,5,1,7,5,1
412030702,7,1,6,4,6,1,7,7,1,4,2,1,4,2,20,6,0,3,5,0,0,2,5,7,7,6,6,0,5,4
501010101,0,7,3,6,7,0,6,7,5,2,5,3,0,6,64,1,6,6,1,4,5,7,7,1,4,4,4,5,2,5
501010102,1,4,1,2,0,7,5,7,4,3,0,7,4,3,42,1,0,2,3,0,3,6,1,1,7,2,5,6,1,6
501010103,1,1,2,0,6,4,5,0,6,7,5,4,5,2,14,7,0,2,4,5,5,1,3,2,7,3,5,1,7,7
501010201,3,4,6,6,3,1,4,2,1,6,6,6,7,7,31,7,7,4,4,3,2,0,2,4,1,6,3,6,0,1
501010301,6,3,0,1,7,5,3,2,1,1,0,6,5,4,16,6,0,6,5,3,0,1,1,3,0,7,4,3,4,7
501010401,6,6,6,7,7,3,0,2,7,0,0,4,2,6,31,5,2,4,4,2,0,6,1,4,2,1,4,7,5,1
501010501,6,1,2,4,4,5,0,5,1,1,2,6,5,6,14,1,4,4,3,3,4,3,2,2,7,4,2,2,1,0
501020101,7,2,4,0,6,6,3,1,1,0,6,4,2,0,74,7,3,0,1,2,3,2,3,1,7,6,6,4,3,1
501020102,7,7,5,6,1,2,1,5,4,6,7,7,6,0,41,4,3,0,0,4,2,5,4,5,4,6,4,0,2,1
501020201,5,5,0,3,7,7,3,6,6,7,0,7,3,7,05,1,0,5,2,3,3,4,7,6,5,2,5,0,4,7
501020301,0,1,6,5,7,6,6,0,0,5,4,1,3,5,43,0,7,7,1,1,0,1,4,3,6,0,3,2,0,1
501020302,4,2,3,6,1,1,1,4,2,4,4,0,3,5,55,6,1,3,4,5,7,2,3,7,7,1,0,0,6,3
501020401,6,1,3,2,7,5,3,7,5,3,3,2,2,4,23,0,2,5,3,7,4,2,5,4,6,1,0,0,5,6
501020402,4,2,5,3,6,0,4,2,3,1,4,0,0,6,76,3,4,4,3,3,0,5,5,5,1,5,2,0,1,0
501030101,7,1,4,4,5,7,6,5,0,0,2,2,5,3,74,0,1,5,1,4,0,7,4,5,2,1,0,1,3,7
501030102,5,5,3,4,2,4,3,4,6,4,5,6,3,3,14,1,5,3,6,4,5,5,0,5,5,0,3,0,2,4
501030201,0,6,5,3,3,1,4,4,6,3,3,6,4,2,20,4,1,7,1,5,3,6,6,6,5,7,3,5,7,0
501030202,0,7,2,4,4,3,5,2,2,1,1,6,2,3,11,4,7,4,5,3,2,2,5,5,6,4,5,6,0,0
501030203,3,4,2,6,0,0,2,2,3,5,0,5,1,6,34,0,5,7,7,0,7,1,4,6,5,4,7,2,0,6
501030301,0,4,1,4,0,1,3,0,0,1,3,1,5,2,44,6,2,3,2,6,3,1,6,2,0,2,2,3,4,3
501030302,4,1,2,7,3,1,1,7,5,3,0,1,6,7,54,5,2,7,1,7,0,5,0,6,0,0,5,2,5,0
501040101,0,0,2,2,6,3,4,1,2,0,7,1,1,2,75,7,4,4,5,7,6,3,6,6,3,4,7,3,1,2
501040102,6,2,0,5,7,6,5,2,4,3,7,7,4,3,32,3,7,6,6,1,2,3,1,3,7,5,3,4,5,0
501040201,3,5,0,2,5,6,3,1,3,4,4,5,0,5,51,0,3,0,1,7,5,4,0,7,6,3,2,6,7,6
501040202,2,0,7,2,3,6,3,7,4,7,4,7,1,4,07,2,7,7,1,2,2,5,6,2,5,6,1,6,0,0
501040301,1,0,2,1,3,1,0,3,7,1,2,0,1,0,74,2,6,1,7,3,4,2,0,5,5,2,5,5,7,7
501040302,0,5,6,3,7,5,4,6,5,1,1,4,5,2,50,1,4,5,2,0,0,6,6,2,3,6,6,7,3,0
501050101,6,3,5,7,7,0,5,2,6,7,6,6,1,3,05,7,5,2,5,6,6,1,0,6,7,7,6,7,1,0
501050201,4,6,6,0,4,5,1,3,5,4,4,5,4,4,11,7,4,3,7,7,4,7,4,2,7,0,3,7,0,3
501050301,5,1,7,6,1,0,1,2,2,4,1,1,6,0,66,5,3,4,3,2,5,5,6,7,2,7,7,3,4,0
501060101,0,6,7,1,6,4,3,5,0,7,1,1,7,5,52,5,1,6,3,2,0,1,7,5,0,0,3,2,7,5
501060102,3,3,6,7,1,1,7,1,1,6,0,7,1,1,35,4,3,6,4,6,5,2,7,0,0,5,1,6,7,7
501060201,0,0,7,4,7,7,3,4,1,5,4,4,3,5,45,7,1,7,2,3,6,7,3,7,7,0,7,0,6,0
501060301,0,2,6,0,2,2,3,3,7,5,2,4,3,7,70,0,2,7,1,0,6,5,2,3,1,7,4,6,0,2
501070101,0,5,6,5,3,6,5,4,7,4,6,4,0,7,74,5,2,0,5,5,7,4,4,6,6,0,5,1,6,5
501070102,7,3,5,2,3,7,4,6,6,6,6,2,1,7,22,5,7,2,3,0,4,2,3,0,4,2,2,4,1,0
501070201,6,6,0,3,7,4,5,5,0,4,4,5,6,6,24,0,7,4,5,6,6,6,7,4,1,2,2,5,6,3
501070301,4,3,1,0,5,1,0,1,2,3,5,3,5,7,03,4,5,2,1,5,5,0,2,4,0,1,0,2,0,6
501070302,1,0,1,7,7,1,2,1,6,6,4,1,6,5,32,3,5,4,5,4,5,5,7,6,6,1,6,6,7,3
501080101,3,3,3,0,1,1,7,4,1,2,0,4,1,0,53,3,2,4,7,0,1,2,2,3,5,3,3,2,0,0
501080201,2,5,3,6,5,0,4,3,3,0,6,2,1,6,11,5,4,3,2,2,2,3,1,5,0,3,2,7,5,2
501080301,2,1,6,0,6,3,3,2,0,7,7,5,7,7,14,4,6,0,1,0,5,0,1,4,3,0,7,0,3,1
501080401,1,1,1,1,7,1,0,7,3,6,5,0,0,1,35,2,6,7,7,6,7,3,1,1,3,2,3,2,4,6
501080501,4,0,0,0,0,5,5,1,2,7,3,5,1,3,41,2,4,3,2,4,4,2,7,6,1,0,2,5,6,2
501080601,2,2,4,2,2,1,0,1,3,5,3,2,4,4,12,0,1,5,1,2,2,1,4,1,6,6,5,1,5,0
501080701,7,2,5,0,2,7,3,4,0,7,2,7,3,5,65,4,5,1,6,5,1,7,4,6,2,6,0,1,7,3
501090101,5,0,4,2,7,0,4,0,3,4,5,4,0,5,63,1,0,6,6,2,5,3,2,7,7,2,2,0,0,3
501090201,7,1,6,3,1,2,7,4,5,6,7,0,3,3,72,2,4,7,0,0,1,1,1,0,2,2,6,0,5,2
501090202,1,4,4,5,3,4,6,0,6,6,5,3,5,4,50,1,0,2,4,4,5,1,0,1,0,5,7,5,6,3
501090301,2,5,6,6,1,6,1,2,1,1,2,2,2,0,24,2,1,5,4,6,4,0,6,5,7,0,2,7,6,0
501090302,3,0,3,2,0,7,3,1,0,6,6,2,1,7,75,0,7,2,2,6,4,6,2,5,3,0,7,3,5,5
501100101,5,4,3,6,0,6,2,7,5,3,4,0,1,0,66,2,3,0,4,4,0,3,0,0,5,1,5,0,2,4
501100201,0,1,6,1,6,4,6,3,3,4,2,4,0,0,54,0,2,4,1,4,6,2,2,2,1,4,7,5,3,4
501100301,6,6,2,4,4,7,6,3,7,7,5,0,3,7,20,7,0,2,0,5,7,4,1,2,2,1,2,3,3,1
501100401,7,1,7,0,1,6,6,2,2,1,7,3,2,2,23,4,5,1,3,1,1,7,2,1,0,0,7,4,7,4
501110101,6,6,1,4,6,0,5,2,1,2,4,1,2,7,75,5,7,1,1,7,2,5,1,2,0,4,5,7,6,5
501110102,4,4,7,4,7,7,7,0,3,0,4,1,3,1,42,3,1,5,1,6,2,7,3,3,4,0,1,2,4,0
501110201,2,5,7,0,1,3,0,5,4,4,0,1,7,1,02,6,2,4,3,4,3,1,4,6,2,4,2,2,6,4
501110301,2,5,5,5,3,1,7,0,4,4,2,6,2,6,51,1,1,2,6,4,7,0,4,7,0,0,0,7,1,1
501110401,7,6,0,2,5,5,2,0,2,5,6,7,3,7,01,0,3,6,3,3,6,7,5,6,6,2,0,7,2,0
501110402,1,4,0,0,5,1,5,5,0,6,5,3,7,5,10,0,5,5,7,7,0,2,5,0,3,6,4,0,3,0
501110403,2,7,2,7,1,0,7,4,7,6,1,0,0,3,26,7,7,4,6,1,7,5,4,5,2,1,1,6,2,5
501110501,4,1,2,6,1,6,7,7,6,5,0,7,7,6,54,1,2,4,7,1,3,5,6,0,4,5,1,2,3,2
501120101,5,1,6,1,7,6,2,2,4,3,5,2,6,2,76,3,4,2,0,5,0,4,5,3,4,2,0,4,7,3
501120102,0,1,7,2,0,0,3,6,2,2,3,2,1,7,77,3,3,6,0,3,6,3,2,5,2,2,1,5,5,7
501120201,0,4,4,2,3,7,4,4,1,2,5,6,1,3,43,2,1,2,4,7,1,6,4,5,2,2,3,7,1,3
501120202,1,4,2,2,6,6,6,1,5,0,6,6,2,3,54,7,7,3,1,4,6,4,3,2,0,7,4,1,6,3
501120203,7,7,1,1,3,1,7,2,4,0,4,7,3,6,33,0,3,3,1,7,3,6,2,5,5,2,7,0,0,7
501130101,4,3,1,4,6,2,2,7,6,7,5,1,0,2,43,0,2,0,6,6,6,5,6,1,2,3,1,6,0,0
501130102,3,5,1,6,7,0,2,3,7,5,7,4,3,6,16,1,6,6,6,1,2,2,6,0,5,5,7,1,1,7
501130201,5,4,3,2,5,6,5,4,2,0,4,7,1,2,60,3,4,0,3,4,0,7,4,7,3,5,4,3,5,2
501130202,5,6,3,6,5,0,2,7,6,1,0,0,4,3,11,7,0,3,0,3,4,2,0,2,4,5,2,1,2,4
501130301,4,1,7,1,3,4,6,7,5,5,7,5,0,3,40,3,3,5,1,6,1,7,4,4,4,7,2,4,0,1
501130401,2,7,7,5,2,0,0,2,5,5,6,0,4,7,63,4,4,3,5,1,4,3,2,2,5,1,0,0,3,2
501130402,3,2,3,7,5,6,3,4,4,0,5,1,3,6,74,1,0,7,0,1,2,4,1,5,6,3,5,3,7,0
501130501,5,2,7,7,7,2,2,6,0,5,2,1,5,0,73,6,3,5,0,0,6,1,1,3,2,6,4,5,5,5
501130601,6,1,4,2,2,5,4,3,7,1,7,4,5,1,37,3,4,1,6,6,3,6,0,5,6,6,1,3,0,7
501130701,1,0,2,0,3,2,4,1,3,0,2,3,5,3,40,3,0,2,4,6,1,4,6,6,4,6,0,0,0,5
501140101,4,3,2,7,4,3,2,2,4,7,2,7,3,0,01,5,0,7,7,4,6,6,0,4,2,0,6,2,5,4
501140102,5,5,3,4,6,2,7,1,6,5,3,1,6,0,61,2,6,3,6,1,1,4,6,5,3,7,3,6,3,1
501140103,7,6,0,3,1,5,7,6,7,0,4,7,5,1,77,5,1,2,4,5,0,1,6,5,4,5,4,6,0,5
501140201,6,3,4,3,3,1,6,3,1,7,6,3,0,4,05,5,0,3,4,4,3,7,1,3,6,7,3,7,2,4
501140202,3,5,1,5,1,5,4,4,0,6,0,2,0,1,31,5,1,7,4,7,1,0,2,7,7,1,0,5,0,3
501140301,7,2,1,3,2,4,6,5,7,1,3,6,0,6,23,5,4,6,2,4,7,6,4,5,2,0,3,4,1,3
501140401,6,1,4,2,5,4,2,0,3,7,3,7,1,4,25,0,6,3,2,5,7,3,4,7,5,7,3,2,5,1
501140402,6,7,6,5,3,6,5,3,7,3,0,0,7,2,54,7,7,6,6,6,3,4,5,7,4,2,2,2,0,6
501140403,7,3,4,5,5,2,6,0,3,0,7,5,4,5,23,1,4,7,6,7,6,5,5,6,7,0,1,1,3,5
501150101,1,2,6,5,6,5,1,6,7,2,4,1,6,5,45,4,6,1,2,5,7,7,5,1,0,0,2,2,1,4
501150201,5,3,3,2,2,2,2,3,0,6,4,2,3,4,16,3,1,4,5,2,1,5,6,0,3,0,0,0,7,4
501150301,0,2,0,2,0,2,6,7,2,4,2,0,1,7,43,5,4,6,6,5,5,6,1,1,2,5,1,6,1,3
501150401,0,1,4,0,2,6,5,4,5,3,4,4,1,7,26,3,5,4,3,2,5,6,7,3,1,3,0,2,5,5
501150402,5,4,1,4,7,0,7,3,3,0,1,3,2,1,71,6,2,6,5,7,7,2,7,0,4,7,4,5,6,0
502010101,0,5,7,6,2,6,4,0,2,0,1,6,2,6,55,6,5,0,0,4,1,5,4,0,1,0,1,4,7,0
502010102,1,6,5,5,6,6,7,5,5,6,5,4,2,5,60,5,4,0,5,5,6,5,0,7,6,0,2,1,3,5
502010201,5,7,6,4,0,7,3,1,0,4,0,4,4,7,13,1,4,7,0,3,1,1,6,1,2,6,6,3,2,5
502010202,5,1,0,2,4,7,4,5,5,6,3,0,2,7,20,7,2,5,1,5,0,3,5,4,0,1,4,2,2,2
502010301,0,3,7,3,5,0,7,7,6,4,3,5,6,3,67,0,6,5,5,6,2,3,0,1,5,3,1,1,6,3
502010302,0,6,3,6,1,7,4,5,0,1,1,2,0,4,53,6,4,3,0,1,5,4,2,1,5,2,2,2,1,6
502010401,0,6,5,5,5,7,2,5,0,4,2,6,0,3,56,0,0,0,2,4,3,0,7,1,1,6,5,2,4,3
502010501,6,6,5,3,5,0,6,0,5,1,4,2,0,7,21,3,4,0,4,6,5,4,5,2,5,2,3,4,0,7
502010502,0,6,0,2,2,2,1,1,2,3,1,0,4,2,30,5,6,2,7,1,5,4,6,6,4,6,5,0,6,4
502010503,4,4,0,3,4,6,0,6,2,3,7,6,5,2,27,1,2,6,0,1,1,6,7,7,3,7,6,7,0,5
502010601,4,0,6,1,3,1,7,1,2,3,1,1,0,0,25,2,1,3,1,1,7,1,4,3,5,6,2,3,5,4
502010602,0,4,3,6,3,5,6,7,4,0,1,7,3,7,75,5,0,6,0,1,2,2,0,4,2,7,7,4,2,4
502010701,7,5,1,3,3,0,6,6,3,6,5,7,7,6,46,1,4,4,7,1,4,5,7,6,6,2,0,5,7,6
502010801,7,6,2,2,3,0,2,4,0,5,6,1,5,7,43,5,6,4,5,3,6,7,4,4,2,4,6,3,7,3
502010802,6,4,3,6,2,5,6,1,6,4,7,2,6,0,03,5,6,4,5,2,0,7,4,5,6,1,3,0,2,5
502010901,0,3,6,1,2,1,6,7,4,4,4,5,0,3,52,0,7,7,0,1,5,4,1,1,6,7,6,3,4,3
502010902,3,1,4,1,4,1,4,3,7,2,0,0,6,6,76,6,2,7,2,6,4,6,3,6,3,6,2,0,2,7
